ANO,MÊS,PARTIDO,SEXO,FAIXA ,FILIADOS
2011,4,PSL,MASCULINO,18 a 20 anos,360
2011,4,PSL,MASCULINO,21 a 24 anos,"3,141"
2011,4,PSL,MASCULINO,25 a 34 anos,"21,256"
2011,4,PSL,MASCULINO,35 a 44 anos,"25,303"
2011,4,PSL,MASCULINO,45 a 59 anos,"28,605"
2011,4,PSL,MASCULINO,60 a 69 anos,"9,152"
2011,4,PSL,MASCULINO,70 a 79 anos,"4,132"
2011,4,PSL,MASCULINO,Superior a 79 anos,"1,519"
2011,4,PSL,NÃO INFORMADO,25 a 34 anos,1
2011,4,PSL,NÃO INFORMADO,35 a 44 anos,31
2011,4,PSL,NÃO INFORMADO,45 a 59 anos,150
2011,4,PSL,NÃO INFORMADO,60 a 69 anos,60
2011,4,PSL,NÃO INFORMADO,70 a 79 anos,36
2011,4,PSL,NÃO INFORMADO,Superior a 79 anos,15
2011,4,PSL,Não informado (nulo),Não informada,"1,146"
2011,4,PSOL,FEMININO,16 anos,18
2011,4,PSOL,FEMININO,17 anos,59
2011,4,PSOL,FEMININO,18 a 20 anos,722
2011,4,PSOL,FEMININO,21 a 24 anos,"2,502"
2011,4,PSOL,FEMININO,25 a 34 anos,"5,950"
2011,4,PSOL,FEMININO,35 a 44 anos,"4,473"
2011,4,PSOL,FEMININO,45 a 59 anos,"4,736"
2011,4,PSOL,FEMININO,60 a 69 anos,"1,126"
2011,4,PSOL,FEMININO,70 a 79 anos,337
2011,4,PSOL,FEMININO,Superior a 79 anos,60
2011,4,PSOL,MASCULINO,16 anos,21
2011,4,PSOL,MASCULINO,17 anos,77
2011,4,PSOL,MASCULINO,18 a 20 anos,909
2011,4,PSOL,MASCULINO,21 a 24 anos,"3,294"
2011,4,PSOL,MASCULINO,25 a 34 anos,"8,742"
2011,4,PSOL,MASCULINO,35 a 44 anos,"6,879"
2011,4,PSOL,MASCULINO,45 a 59 anos,"7,200"
2011,4,PSOL,MASCULINO,60 a 69 anos,"1,670"
2011,4,PSOL,MASCULINO,70 a 79 anos,498
2011,4,PSOL,MASCULINO,Superior a 79 anos,98
2011,4,PSOL,NÃO INFORMADO,35 a 44 anos,8
2011,4,PSOL,NÃO INFORMADO,45 a 59 anos,23
2011,4,PSOL,NÃO INFORMADO,60 a 69 anos,3
2011,4,PSOL,NÃO INFORMADO,70 a 79 anos,1
2011,4,PSOL,Não informado (nulo),Não informada,146
2011,4,PSTU,FEMININO,18 a 20 anos,6
2011,4,PSTU,FEMININO,21 a 24 anos,55
2011,4,PSTU,FEMININO,25 a 34 anos,754
2011,4,PSTU,FEMININO,35 a 44 anos,"1,909"
2011,4,PSTU,FEMININO,45 a 59 anos,"2,045"
2011,4,PSTU,FEMININO,60 a 69 anos,564
2011,4,PSTU,FEMININO,70 a 79 anos,343
2011,4,PSTU,FEMININO,Superior a 79 anos,162
2011,4,PSTU,MASCULINO,18 a 20 anos,2
2011,4,PSTU,MASCULINO,21 a 24 anos,94
2011,4,PSTU,MASCULINO,25 a 34 anos,"1,230"
2011,4,PSTU,MASCULINO,35 a 44 anos,"2,235"
2011,4,PSTU,MASCULINO,45 a 59 anos,"2,251"
2011,4,PSTU,MASCULINO,60 a 69 anos,510
2011,4,PSTU,MASCULINO,70 a 79 anos,220
2011,4,PSTU,MASCULINO,Superior a 79 anos,122
2011,4,PSTU,NÃO INFORMADO,35 a 44 anos,6
2011,4,PSTU,NÃO INFORMADO,45 a 59 anos,11
2011,4,PSTU,NÃO INFORMADO,60 a 69 anos,4
2011,4,PSTU,NÃO INFORMADO,70 a 79 anos,1
2011,4,PSTU,NÃO INFORMADO,Superior a 79 anos,1
2011,4,PSTU,Não informado (nulo),Não informada,44
2011,4,PT,FEMININO,16 anos,77
2011,4,PT,FEMININO,17 anos,251
2011,4,PT,FEMININO,18 a 20 anos,"5,915"
2011,4,PT,FEMININO,21 a 24 anos,"27,288"
2011,4,PT,FEMININO,25 a 34 anos,"127,010"
2011,4,PT,FEMININO,35 a 44 anos,"140,053"
2011,4,PT,FEMININO,45 a 59 anos,"208,800"
2011,4,PT,FEMININO,60 a 69 anos,"60,718"
2011,4,PT,FEMININO,70 a 79 anos,"27,014"
2011,4,PT,FEMININO,Superior a 79 anos,"9,422"
2011,4,PT,MASCULINO,16 anos,80
2011,4,PT,MASCULINO,17 anos,271
2011,4,PT,MASCULINO,18 a 20 anos,"5,908"
2011,4,PT,MASCULINO,21 a 24 anos,"29,368"
2011,4,PT,MASCULINO,25 a 34 anos,"157,948"
2011,4,PT,MASCULINO,35 a 44 anos,"184,830"
2011,4,PT,MASCULINO,45 a 59 anos,"290,238"
2011,4,PT,MASCULINO,60 a 69 anos,"83,739"
2011,4,PT,MASCULINO,70 a 79 anos,"36,284"
2011,4,PT,MASCULINO,Inválida,2
2011,4,PT,MASCULINO,Superior a 79 anos,"13,741"
2011,4,PT,NÃO INFORMADO,35 a 44 anos,243
2011,4,PT,NÃO INFORMADO,45 a 59 anos,"1,253"
2011,4,PT,NÃO INFORMADO,60 a 69 anos,408
2011,4,PT,NÃO INFORMADO,70 a 79 anos,217
2011,4,PT,NÃO INFORMADO,Superior a 79 anos,96
2011,4,PT,Não informado (nulo),Não informada,"10,410"
2011,4,PTB,FEMININO,16 anos,17
2011,4,PTB,FEMININO,17 anos,55
2011,4,PTB,FEMININO,18 a 20 anos,"1,828"
2011,4,PTB,FEMININO,21 a 24 anos,"10,590"
2011,4,PTB,FEMININO,25 a 34 anos,"70,402"
2011,4,PTB,FEMININO,35 a 44 anos,"110,353"
2011,4,PTB,FEMININO,45 a 59 anos,"191,424"
2011,4,PTB,FEMININO,60 a 69 anos,"70,804"
2011,4,PTB,FEMININO,70 a 79 anos,"37,754"
2011,4,PTB,FEMININO,Inválida,1
2011,4,PTB,FEMININO,Superior a 79 anos,"16,873"
2011,4,PTB,MASCULINO,16 anos,11
2011,4,PTB,MASCULINO,17 anos,61
2011,4,PTB,MASCULINO,18 a 20 anos,"1,958"
2011,4,PTB,MASCULINO,21 a 24 anos,"11,908"
2011,4,PTB,MASCULINO,25 a 34 anos,"85,441"
2011,4,PTB,MASCULINO,35 a 44 anos,"136,650"
2011,4,PTB,MASCULINO,45 a 59 anos,"237,196"
2011,4,PTB,MASCULINO,60 a 69 anos,"92,041"
2011,4,PTB,MASCULINO,70 a 79 anos,"50,491"
2011,4,PTB,MASCULINO,Superior a 79 anos,"24,986"
2011,4,PTB,NÃO INFORMADO,25 a 34 anos,2
2011,4,PTB,NÃO INFORMADO,35 a 44 anos,226
2011,4,PTB,NÃO INFORMADO,45 a 59 anos,"1,352"
2011,4,PTB,NÃO INFORMADO,60 a 69 anos,551
2011,4,PTB,NÃO INFORMADO,70 a 79 anos,352
2011,4,PTB,NÃO INFORMADO,Superior a 79 anos,175
2011,4,PTB,Não informado (nulo),Não informada,"4,658"
2011,4,PTC,FEMININO,16 anos,6
2011,4,PTC,FEMININO,17 anos,28
2011,4,PTC,FEMININO,18 a 20 anos,378
2011,4,PTC,FEMININO,21 a 24 anos,"1,827"
2011,4,PTC,FEMININO,25 a 34 anos,"9,160"
2011,4,PTC,FEMININO,35 a 44 anos,"14,639"
2011,4,PTC,FEMININO,45 a 59 anos,"24,297"
2011,4,PTC,FEMININO,60 a 69 anos,"8,581"
2011,4,PTC,FEMININO,70 a 79 anos,"4,606"
2011,4,PTC,FEMININO,Superior a 79 anos,"2,158"
2011,4,PTC,MASCULINO,16 anos,7
2011,4,PTC,MASCULINO,17 anos,26
2011,4,PTC,MASCULINO,18 a 20 anos,392
2011,4,PTC,MASCULINO,21 a 24 anos,"2,111"
2011,4,PTC,MASCULINO,25 a 34 anos,"11,824"
2011,4,PTC,MASCULINO,35 a 44 anos,"18,930"
2011,4,PTC,MASCULINO,45 a 59 anos,"30,437"
2011,4,PTC,MASCULINO,60 a 69 anos,"10,744"
2011,4,PTC,MASCULINO,70 a 79 anos,"5,607"
2011,4,PTC,MASCULINO,Superior a 79 anos,"2,988"
2011,4,PTC,NÃO INFORMADO,35 a 44 anos,32
2011,4,PTC,NÃO INFORMADO,45 a 59 anos,134
2011,4,PTC,NÃO INFORMADO,60 a 69 anos,59
2011,4,PTC,NÃO INFORMADO,70 a 79 anos,29
2011,4,PTC,NÃO INFORMADO,Superior a 79 anos,13
2011,4,PTC,Não informado (nulo),Não informada,631
2011,4,PV,FEMININO,16 anos,5
2011,4,PV,FEMININO,17 anos,37
2011,4,PV,FEMININO,18 a 20 anos,"1,032"
2011,4,PV,FEMININO,21 a 24 anos,"6,003"
2011,4,PV,FEMININO,25 a 34 anos,"28,991"
2011,4,PV,FEMININO,35 a 44 anos,"29,142"
2011,4,PV,FEMININO,45 a 59 anos,"33,226"
2011,4,PV,FEMININO,60 a 69 anos,"9,279"
2011,4,PV,FEMININO,70 a 79 anos,"4,024"
2011,4,PV,FEMININO,Superior a 79 anos,"1,229"
2011,4,PV,MASCULINO,16 anos,14
2011,4,PV,MASCULINO,17 anos,46
2011,4,PV,MASCULINO,18 a 20 anos,"1,177"
2011,4,PV,MASCULINO,21 a 24 anos,"7,548"
2011,4,PV,MASCULINO,25 a 34 anos,"40,966"
2011,4,PV,MASCULINO,35 a 44 anos,"42,557"
2011,4,PV,MASCULINO,45 a 59 anos,"49,335"
2011,4,PV,MASCULINO,60 a 69 anos,"13,776"
2011,4,PV,MASCULINO,70 a 79 anos,"5,245"
2011,4,PV,MASCULINO,Superior a 79 anos,"1,669"
2011,4,PV,NÃO INFORMADO,35 a 44 anos,53
2011,4,PV,NÃO INFORMADO,45 a 59 anos,205
2011,4,PV,NÃO INFORMADO,60 a 69 anos,71
2011,4,PV,NÃO INFORMADO,70 a 79 anos,17
2011,4,PV,NÃO INFORMADO,Superior a 79 anos,14
2011,4,PV,Não informado (nulo),Não informada,"1,430"
2011,4,REPUBLICANOS,FEMININO,16 anos,8
2011,4,REPUBLICANOS,FEMININO,17 anos,60
2011,4,REPUBLICANOS,FEMININO,18 a 20 anos,"2,568"
2011,4,REPUBLICANOS,FEMININO,21 a 24 anos,"14,538"
2011,4,REPUBLICANOS,FEMININO,25 a 34 anos,"34,643"
2011,4,REPUBLICANOS,FEMININO,35 a 44 anos,"27,267"
2011,4,REPUBLICANOS,FEMININO,45 a 59 anos,"30,470"
2011,4,REPUBLICANOS,FEMININO,60 a 69 anos,"9,167"
2011,4,REPUBLICANOS,FEMININO,70 a 79 anos,"3,376"
2011,4,REPUBLICANOS,FEMININO,Superior a 79 anos,617
2011,4,REPUBLICANOS,MASCULINO,16 anos,8
2011,4,REPUBLICANOS,MASCULINO,17 anos,38
2011,4,REPUBLICANOS,MASCULINO,18 a 20 anos,"2,267"
2011,4,REPUBLICANOS,MASCULINO,21 a 24 anos,"12,397"
2011,4,REPUBLICANOS,MASCULINO,25 a 34 anos,"30,371"
2011,4,REPUBLICANOS,MASCULINO,35 a 44 anos,"23,537"
2011,4,REPUBLICANOS,MASCULINO,45 a 59 anos,"24,063"
2011,4,REPUBLICANOS,MASCULINO,60 a 69 anos,"6,786"
2011,4,REPUBLICANOS,MASCULINO,70 a 79 anos,"2,391"
2011,4,REPUBLICANOS,MASCULINO,Superior a 79 anos,530
2011,4,REPUBLICANOS,NÃO INFORMADO,35 a 44 anos,22
2011,4,REPUBLICANOS,NÃO INFORMADO,45 a 59 anos,101
2011,4,REPUBLICANOS,NÃO INFORMADO,60 a 69 anos,31
2011,4,REPUBLICANOS,NÃO INFORMADO,70 a 79 anos,16
2011,4,REPUBLICANOS,NÃO INFORMADO,Superior a 79 anos,5
2011,4,REPUBLICANOS,Não informado (nulo),Não informada,980
2010,11,AVANTE,FEMININO,16 anos,6
2010,11,AVANTE,FEMININO,17 anos,12
2010,11,AVANTE,FEMININO,18 a 20 anos,419
2010,11,AVANTE,FEMININO,21 a 24 anos,"2,145"
2010,11,AVANTE,FEMININO,25 a 34 anos,"11,566"
2010,11,AVANTE,FEMININO,35 a 44 anos,"16,472"
2010,11,AVANTE,FEMININO,45 a 59 anos,"19,328"
2010,11,AVANTE,FEMININO,60 a 69 anos,"6,233"
2010,11,AVANTE,FEMININO,70 a 79 anos,"2,980"
2010,11,AVANTE,FEMININO,Superior a 79 anos,"1,135"
2010,11,AVANTE,MASCULINO,16 anos,2
2010,11,AVANTE,MASCULINO,17 anos,13
2010,11,AVANTE,MASCULINO,18 a 20 anos,450
2010,11,AVANTE,MASCULINO,21 a 24 anos,"2,554"
2010,11,AVANTE,MASCULINO,25 a 34 anos,"14,467"
2010,11,AVANTE,MASCULINO,35 a 44 anos,"20,559"
2010,11,AVANTE,MASCULINO,45 a 59 anos,"23,376"
2010,11,AVANTE,MASCULINO,60 a 69 anos,"7,533"
2010,11,AVANTE,MASCULINO,70 a 79 anos,"3,515"
2010,11,AVANTE,MASCULINO,Superior a 79 anos,"1,376"
2010,11,AVANTE,NÃO INFORMADO,35 a 44 anos,29
2010,11,AVANTE,NÃO INFORMADO,45 a 59 anos,136
2010,11,AVANTE,NÃO INFORMADO,60 a 69 anos,66
2010,11,AVANTE,NÃO INFORMADO,70 a 79 anos,25
2010,11,AVANTE,NÃO INFORMADO,Superior a 79 anos,16
2010,11,AVANTE,Não informado (nulo),Não informada,407
2010,11,CIDADANIA,FEMININO,16 anos,2
2010,11,CIDADANIA,FEMININO,17 anos,8
2010,11,CIDADANIA,FEMININO,18 a 20 anos,734
2010,11,CIDADANIA,FEMININO,21 a 24 anos,"4,650"
2010,11,CIDADANIA,FEMININO,25 a 34 anos,"39,341"
2010,11,CIDADANIA,FEMININO,35 a 44 anos,"46,325"
2010,11,CIDADANIA,FEMININO,45 a 59 anos,"60,734"
2010,11,CIDADANIA,FEMININO,60 a 69 anos,"18,478"
2010,11,CIDADANIA,FEMININO,70 a 79 anos,"8,354"
2010,11,CIDADANIA,FEMININO,Superior a 79 anos,"2,821"
2010,11,CIDADANIA,MASCULINO,16 anos,1
2010,11,CIDADANIA,MASCULINO,17 anos,6
2010,11,CIDADANIA,MASCULINO,18 a 20 anos,850
2010,11,CIDADANIA,MASCULINO,21 a 24 anos,"6,199"
2010,11,CIDADANIA,MASCULINO,25 a 34 anos,"54,484"
2010,11,CIDADANIA,MASCULINO,35 a 44 anos,"67,590"
2010,11,CIDADANIA,MASCULINO,45 a 59 anos,"87,699"
2010,11,CIDADANIA,MASCULINO,60 a 69 anos,"27,472"
2010,11,CIDADANIA,MASCULINO,70 a 79 anos,"11,988"
2010,11,CIDADANIA,MASCULINO,Superior a 79 anos,"4,268"
2010,11,CIDADANIA,NÃO INFORMADO,25 a 34 anos,1
2010,11,CIDADANIA,NÃO INFORMADO,35 a 44 anos,91
2010,11,CIDADANIA,NÃO INFORMADO,45 a 59 anos,393
2010,11,CIDADANIA,NÃO INFORMADO,60 a 69 anos,121
2010,11,CIDADANIA,NÃO INFORMADO,70 a 79 anos,67
2010,11,CIDADANIA,NÃO INFORMADO,Superior a 79 anos,32
2010,11,CIDADANIA,Não informado (nulo),Não informada,"2,681"
2010,11,DC,FEMININO,17 anos,4
2010,11,DC,FEMININO,18 a 20 anos,766
2010,11,DC,FEMININO,21 a 24 anos,"3,376"
2010,11,DC,FEMININO,25 a 34 anos,"16,958"
2010,11,DC,FEMININO,35 a 44 anos,"15,679"
2010,11,DC,FEMININO,45 a 59 anos,"17,369"
2010,11,DC,FEMININO,60 a 69 anos,"5,134"
2010,11,DC,FEMININO,70 a 79 anos,"2,204"
2010,11,DC,FEMININO,Superior a 79 anos,691
2010,11,DC,MASCULINO,17 anos,7
2010,11,DC,MASCULINO,18 a 20 anos,826
2010,11,DC,MASCULINO,21 a 24 anos,"3,874"
2010,11,DC,MASCULINO,25 a 34 anos,"20,279"
2010,11,DC,MASCULINO,35 a 44 anos,"19,890"
2010,11,DC,MASCULINO,45 a 59 anos,"22,259"
2010,11,DC,MASCULINO,60 a 69 anos,"6,847"
2010,11,DC,MASCULINO,70 a 79 anos,"2,931"
2010,11,DC,MASCULINO,Superior a 79 anos,987
2010,11,DC,NÃO INFORMADO,25 a 34 anos,1
2010,11,DC,NÃO INFORMADO,35 a 44 anos,31
2010,11,DC,NÃO INFORMADO,45 a 59 anos,126
2010,11,DC,NÃO INFORMADO,60 a 69 anos,40
2010,11,DC,NÃO INFORMADO,70 a 79 anos,17
2010,11,DC,NÃO INFORMADO,Superior a 79 anos,8
2010,11,DC,Não informado (nulo),Não informada,383
2010,11,DEM,FEMININO,16 anos,3
2010,11,DEM,FEMININO,17 anos,19
2010,11,DEM,FEMININO,18 a 20 anos,"1,860"
2010,11,DEM,FEMININO,21 a 24 anos,"10,177"
2010,11,DEM,FEMININO,25 a 34 anos,"69,045"
2010,11,DEM,FEMININO,35 a 44 anos,"102,028"
2010,11,DEM,FEMININO,45 a 59 anos,"172,875"
2010,11,DEM,FEMININO,60 a 69 anos,"63,585"
2010,11,DEM,FEMININO,70 a 79 anos,"33,548"
2010,11,DEM,FEMININO,Superior a 79 anos,"14,358"
2010,11,DEM,MASCULINO,16 anos,3
2010,11,DEM,MASCULINO,17 anos,27
2010,11,DEM,MASCULINO,18 a 20 anos,"2,071"
2010,11,DEM,MASCULINO,21 a 24 anos,"12,486"
2010,11,DEM,MASCULINO,25 a 34 anos,"87,002"
2010,11,DEM,MASCULINO,35 a 44 anos,"127,359"
2010,11,DEM,MASCULINO,45 a 59 anos,"221,389"
2010,11,DEM,MASCULINO,60 a 69 anos,"92,333"
2010,11,DEM,MASCULINO,70 a 79 anos,"53,626"
2010,11,DEM,MASCULINO,Inválida,1
2010,11,DEM,MASCULINO,Superior a 79 anos,"27,524"
2010,11,DEM,NÃO INFORMADO,25 a 34 anos,2
2010,11,DEM,NÃO INFORMADO,35 a 44 anos,202
2010,11,DEM,NÃO INFORMADO,45 a 59 anos,815
2010,11,DEM,NÃO INFORMADO,60 a 69 anos,344
2010,11,DEM,NÃO INFORMADO,70 a 79 anos,235
2010,11,DEM,NÃO INFORMADO,Superior a 79 anos,112
2010,11,DEM,Não informado (nulo),Não informada,"9,796"
2010,11,MDB,FEMININO,16 anos,21
2010,11,MDB,FEMININO,17 anos,87
2010,11,MDB,FEMININO,18 a 20 anos,"3,900"
2010,11,MDB,FEMININO,21 a 24 anos,"21,513"
2010,11,MDB,FEMININO,25 a 34 anos,"109,424"
2010,11,MDB,FEMININO,35 a 44 anos,"163,310"
2010,11,MDB,FEMININO,45 a 59 anos,"425,913"
2010,11,MDB,FEMININO,60 a 69 anos,"164,461"
2010,11,MDB,FEMININO,70 a 79 anos,"90,655"
2010,11,MDB,FEMININO,Superior a 79 anos,"41,885"
2010,11,MDB,MASCULINO,16 anos,31
2010,11,MDB,MASCULINO,17 anos,120
2010,11,MDB,MASCULINO,18 a 20 anos,"4,126"
2010,11,MDB,MASCULINO,21 a 24 anos,"24,894"
2010,11,MDB,MASCULINO,25 a 34 anos,"135,974"
2010,11,MDB,MASCULINO,35 a 44 anos,"200,392"
2010,11,MDB,MASCULINO,45 a 59 anos,"508,966"
2010,11,MDB,MASCULINO,60 a 69 anos,"215,162"
2010,11,MDB,MASCULINO,70 a 79 anos,"126,327"
2010,11,MDB,MASCULINO,Superior a 79 anos,"68,052"
2010,11,MDB,NÃO INFORMADO,25 a 34 anos,5
2010,11,MDB,NÃO INFORMADO,35 a 44 anos,334
2010,11,MDB,NÃO INFORMADO,45 a 59 anos,"2,665"
2010,11,MDB,NÃO INFORMADO,60 a 69 anos,"1,177"
2010,11,MDB,NÃO INFORMADO,70 a 79 anos,802
2010,11,MDB,NÃO INFORMADO,Superior a 79 anos,459
2010,11,MDB,Não informado (nulo),Não informada,"4,996"
2010,11,PCB,FEMININO,18 a 20 anos,42
2010,11,PCB,FEMININO,21 a 24 anos,249
2010,11,PCB,FEMININO,25 a 34 anos,"1,291"
2010,11,PCB,FEMININO,35 a 44 anos,"1,916"
2010,11,PCB,FEMININO,45 a 59 anos,"2,282"
2010,11,PCB,FEMININO,60 a 69 anos,732
2010,11,PCB,FEMININO,70 a 79 anos,364
2010,11,PCB,FEMININO,Superior a 79 anos,182
2010,11,PCB,MASCULINO,18 a 20 anos,39
2010,11,PCB,MASCULINO,21 a 24 anos,317
2010,11,PCB,MASCULINO,25 a 34 anos,"1,741"
2010,11,PCB,MASCULINO,35 a 44 anos,"2,489"
2010,11,PCB,MASCULINO,45 a 59 anos,"2,785"
2010,11,PCB,MASCULINO,60 a 69 anos,804
2010,11,PCB,MASCULINO,70 a 79 anos,385
2010,11,PCB,MASCULINO,Superior a 79 anos,223
2010,11,PCB,NÃO INFORMADO,35 a 44 anos,3
2010,11,PCB,NÃO INFORMADO,45 a 59 anos,17
2010,11,PCB,NÃO INFORMADO,60 a 69 anos,4
2010,11,PCB,NÃO INFORMADO,70 a 79 anos,2
2010,11,PCB,Não informado (nulo),Não informada,119
2010,11,PCDOB,FEMININO,16 anos,2
2010,11,PCDOB,FEMININO,17 anos,28
2010,11,PCDOB,FEMININO,18 a 20 anos,"1,258"
2010,11,PCDOB,FEMININO,21 a 24 anos,"6,114"
2010,11,PCDOB,FEMININO,25 a 34 anos,"23,361"
2010,11,PCDOB,FEMININO,35 a 44 anos,"29,709"
2010,11,PCDOB,FEMININO,45 a 59 anos,"40,084"
2010,11,PCDOB,FEMININO,60 a 69 anos,"11,484"
2010,11,PCDOB,FEMININO,70 a 79 anos,"5,311"
2010,11,PCDOB,FEMININO,Superior a 79 anos,"1,896"
2010,11,PCDOB,MASCULINO,16 anos,2
2010,11,PCDOB,MASCULINO,17 anos,38
2010,11,PCDOB,MASCULINO,18 a 20 anos,"1,447"
2010,11,PCDOB,MASCULINO,21 a 24 anos,"7,582"
2010,11,PCDOB,MASCULINO,25 a 34 anos,"33,647"
2010,11,PCDOB,MASCULINO,35 a 44 anos,"39,807"
2010,11,PCDOB,MASCULINO,45 a 59 anos,"47,712"
2010,11,PCDOB,MASCULINO,60 a 69 anos,"12,282"
2010,11,PCDOB,MASCULINO,70 a 79 anos,"5,268"
2010,11,PCDOB,MASCULINO,Superior a 79 anos,"2,070"
2010,11,PCDOB,NÃO INFORMADO,25 a 34 anos,1
2010,11,PCDOB,NÃO INFORMADO,35 a 44 anos,49
2010,11,PCDOB,NÃO INFORMADO,45 a 59 anos,250
2010,11,PCDOB,NÃO INFORMADO,60 a 69 anos,64
2010,11,PCDOB,NÃO INFORMADO,70 a 79 anos,52
2010,11,PCDOB,NÃO INFORMADO,Superior a 79 anos,21
2010,11,PCDOB,Não informado (nulo),Não informada,"1,206"
2010,11,PCO,FEMININO,18 a 20 anos,1
2010,11,PCO,FEMININO,21 a 24 anos,16
2010,11,PCO,FEMININO,25 a 34 anos,277
2010,11,PCO,FEMININO,35 a 44 anos,309
2010,11,PCO,FEMININO,45 a 59 anos,391
2010,11,PCO,FEMININO,60 a 69 anos,120
2010,11,PCO,FEMININO,70 a 79 anos,43
2010,11,PCO,FEMININO,Superior a 79 anos,12
2010,11,PCO,MASCULINO,18 a 20 anos,4
2010,11,PCO,MASCULINO,21 a 24 anos,24
2010,11,PCO,MASCULINO,25 a 34 anos,472
2010,11,PCO,MASCULINO,35 a 44 anos,449
2010,11,PCO,MASCULINO,45 a 59 anos,537
2010,11,PCO,MASCULINO,60 a 69 anos,150
2010,11,PCO,MASCULINO,70 a 79 anos,45
2010,11,PCO,MASCULINO,Superior a 79 anos,11
2010,11,PCO,NÃO INFORMADO,35 a 44 anos,1
2010,11,PCO,NÃO INFORMADO,45 a 59 anos,3
2010,11,PCO,NÃO INFORMADO,70 a 79 anos,1
2010,11,PCO,Não informado (nulo),Não informada,8
2010,11,PDT,FEMININO,16 anos,10
2010,11,PDT,FEMININO,17 anos,73
2010,11,PDT,FEMININO,18 a 20 anos,"2,501"
2010,11,PDT,FEMININO,21 a 24 anos,"12,633"
2010,11,PDT,FEMININO,25 a 34 anos,"62,952"
2010,11,PDT,FEMININO,35 a 44 anos,"96,786"
2010,11,PDT,FEMININO,45 a 59 anos,"191,421"
2010,11,PDT,FEMININO,60 a 69 anos,"70,275"
2010,11,PDT,FEMININO,70 a 79 anos,"37,586"
2010,11,PDT,FEMININO,Superior a 79 anos,"17,232"
2010,11,PDT,MASCULINO,16 anos,6
2010,11,PDT,MASCULINO,17 anos,73
2010,11,PDT,MASCULINO,18 a 20 anos,"2,653"
2010,11,PDT,MASCULINO,21 a 24 anos,"14,541"
2010,11,PDT,MASCULINO,25 a 34 anos,"78,756"
2010,11,PDT,MASCULINO,35 a 44 anos,"126,050"
2010,11,PDT,MASCULINO,45 a 59 anos,"249,192"
2010,11,PDT,MASCULINO,60 a 69 anos,"91,047"
2010,11,PDT,MASCULINO,70 a 79 anos,"47,515"
2010,11,PDT,MASCULINO,Superior a 79 anos,"23,799"
2010,11,PDT,NÃO INFORMADO,25 a 34 anos,4
2010,11,PDT,NÃO INFORMADO,35 a 44 anos,178
2010,11,PDT,NÃO INFORMADO,45 a 59 anos,"1,186"
2010,11,PDT,NÃO INFORMADO,60 a 69 anos,464
2010,11,PDT,NÃO INFORMADO,70 a 79 anos,278
2010,11,PDT,NÃO INFORMADO,Superior a 79 anos,172
2010,11,PDT,Não informado (nulo),Não informada,"2,484"
2010,11,PHS,FEMININO,17 anos,7
2010,11,PHS,FEMININO,18 a 20 anos,516
2010,11,PHS,FEMININO,21 a 24 anos,"2,487"
2010,11,PHS,FEMININO,25 a 34 anos,"13,540"
2010,11,PHS,FEMININO,35 a 44 anos,"12,334"
2010,11,PHS,FEMININO,45 a 59 anos,"14,053"
2010,11,PHS,FEMININO,60 a 69 anos,"4,219"
2010,11,PHS,FEMININO,70 a 79 anos,"1,878"
2010,11,PHS,FEMININO,Superior a 79 anos,539
2010,11,PHS,MASCULINO,16 anos,2
2010,11,PHS,MASCULINO,17 anos,9
2010,11,PHS,MASCULINO,18 a 20 anos,492
2010,11,PHS,MASCULINO,21 a 24 anos,"2,838"
2010,11,PHS,MASCULINO,25 a 34 anos,"16,891"
2010,11,PHS,MASCULINO,35 a 44 anos,"16,524"
2010,11,PHS,MASCULINO,45 a 59 anos,"18,751"
2010,11,PHS,MASCULINO,60 a 69 anos,"5,655"
2010,11,PHS,MASCULINO,70 a 79 anos,"2,252"
2010,11,PHS,MASCULINO,Superior a 79 anos,628
2010,11,PHS,NÃO INFORMADO,25 a 34 anos,1
2010,11,PHS,NÃO INFORMADO,35 a 44 anos,17
2010,11,PHS,NÃO INFORMADO,45 a 59 anos,70
2010,11,PHS,NÃO INFORMADO,60 a 69 anos,26
2010,11,PHS,NÃO INFORMADO,70 a 79 anos,11
2010,11,PHS,NÃO INFORMADO,Superior a 79 anos,3
2010,11,PHS,Não informado (nulo),Não informada,410
2010,11,PL,FEMININO,16 anos,9
2010,11,PL,FEMININO,17 anos,18
2010,11,PL,FEMININO,18 a 20 anos,"1,392"
2010,11,PL,FEMININO,21 a 24 anos,"7,855"
2010,11,PL,FEMININO,25 a 34 anos,"51,493"
2010,11,PL,FEMININO,35 a 44 anos,"77,877"
2010,11,PL,FEMININO,45 a 59 anos,"115,316"
2010,11,PL,FEMININO,60 a 69 anos,"39,250"
2010,11,PL,FEMININO,70 a 79 anos,"19,360"
2010,11,PL,FEMININO,Superior a 79 anos,"7,835"
2010,11,PL,MASCULINO,16 anos,4
2010,11,PL,MASCULINO,17 anos,19
2010,11,PL,MASCULINO,18 a 20 anos,"1,512"
2010,11,PL,MASCULINO,21 a 24 anos,"9,357"
2010,11,PL,MASCULINO,25 a 34 anos,"65,666"
2010,11,PL,MASCULINO,35 a 44 anos,"98,783"
2010,11,PL,MASCULINO,45 a 59 anos,"146,630"
2010,11,PL,MASCULINO,60 a 69 anos,"51,005"
2010,11,PL,MASCULINO,70 a 79 anos,"25,197"
2010,11,PL,MASCULINO,Superior a 79 anos,"10,952"
